id,order_ref_id,order_priority,order_date,ship_date,country_id,sales_channel,item_type_id,units_sold,total_revenue,total_cost,total_profit,created_at,updated_at
1110,317668235,M,2011-09-24,2011-11-07,131,Offline,2,3945,187190.25,125411.55,61778.7,2011-09-24,2011-11-07
1111,752141463,C,2011-09-24,2011-11-12,126,Offline,3,4228,345554.44,239600.76,105953.68,2011-09-24,2011-11-12
1112,492063748,L,2011-09-25,2011-10-05,51,Offline,3,1453,118753.69,82341.51,36412.18,2011-09-25,2011-10-05
1113,660437381,M,2011-09-25,2011-10-24,132,Offline,4,6952,759714.56,249159.68,510554.88,2011-09-25,2011-10-24
1114,118005025,H,2011-09-25,2011-10-30,12,Online,11,9164,5967688.44,4810733.44,1156955,2011-09-25,2011-10-30
1115,685233008,C,2011-09-26,2011-10-17,172,Online,8,4529,1156163.12,722013.18,434149.94,2011-09-26,2011-10-17
1116,362812173,M,2011-09-27,2011-09-30,82,Offline,7,3039,625122.3,355897.29,269225.01,2011-09-27,2011-09-30
1117,400123631,C,2011-09-27,2011-11-07,102,Offline,2,4329,205411.05,137618.91,67792.14,2011-09-27,2011-11-07
1118,530831754,L,2011-09-28,2011-11-14,80,Offline,10,3767,1646932.4,991964.11,654968.29,2011-09-28,2011-11-14
1119,879858815,H,2011-09-29,2011-10-30,174,Offline,1,8631,80527.23,59726.52,20800.71,2011-09-29,2011-10-30
1120,384853065,L,2011-10-01,2011-10-21,152,Online,3,5429,443712.17,307661.43,136050.74,2011-10-01,2011-10-21
1121,985417258,M,2011-10-01,2011-10-21,169,Online,7,5720,1176604,669869.2,506734.8,2011-10-01,2011-10-21
1122,151971662,M,2011-10-01,2011-10-24,35,Offline,3,647,52879.31,36665.49,16213.82,2011-10-01,2011-10-24
1123,160276210,M,2011-10-01,2011-11-15,76,Online,11,8147,5305407.87,4276849.12,1028558.75,2011-10-01,2011-11-15
1124,109976851,L,2011-10-03,2011-10-14,123,Online,12,3449,2304863.23,1733260.46,571602.77,2011-10-03,2011-10-14
1125,504973971,M,2011-10-03,2011-11-02,34,Online,9,1875,791043.75,683793.75,107250,2011-10-03,2011-11-02
1126,606793200,M,2011-10-03,2011-11-18,102,Offline,10,2447,1069828.4,644368.51,425459.89,2011-10-03,2011-11-18
1127,435900866,M,2011-10-05,2011-10-07,29,Offline,2,1608,76299.6,51118.32,25181.28,2011-10-05,2011-10-07
1128,776623380,C,2011-10-06,2011-10-20,124,Online,10,8971,3922121.2,2362333.43,1559787.77,2011-10-06,2011-10-20
1129,296534144,C,2011-10-06,2011-11-24,96,Offline,4,9898,1081653.44,354744.32,726909.12,2011-10-06,2011-11-24
1130,439640080,L,2011-10-07,2011-11-02,172,Online,7,8124,1671106.8,951401.64,719705.16,2011-10-07,2011-11-02
1131,479234206,H,2011-10-07,2011-11-14,79,Online,1,4906,45772.98,33949.52,11823.46,2011-10-07,2011-11-14
1132,599591147,C,2011-10-08,2011-11-25,51,Offline,8,1200,306336,191304,115032,2011-10-08,2011-11-25
1133,904812800,M,2011-10-09,2011-11-24,26,Offline,1,3069,28633.77,21237.48,7396.29,2011-10-09,2011-11-24
1134,753166282,H,2011-10-09,2011-11-25,160,Online,1,7495,69928.35,51865.4,18062.95,2011-10-09,2011-11-25
1135,719712054,C,2011-10-10,2011-10-17,173,Offline,2,7645,362755.25,243034.55,119720.7,2011-10-10,2011-10-17
1136,675906646,L,2011-10-10,2011-11-01,73,Offline,10,4651,2033417.2,1224747.83,808669.37,2011-10-10,2011-11-01
1137,580463349,C,2011-10-10,2011-11-08,155,Offline,7,859,176696.3,100597.49,76098.81,2011-10-10,2011-11-08
1138,166810500,M,2011-10-10,2011-11-21,32,Online,4,1789,195501.92,64117.76,131384.16,2011-10-10,2011-11-21
1139,413192212,L,2011-10-14,2011-11-17,38,Online,3,1612,131748.76,91352.04,40396.72,2011-10-14,2011-11-17
1140,704205453,M,2011-10-14,2011-11-20,183,Online,5,8897,1357504.26,866923.68,490580.58,2011-10-14,2011-11-20
1141,743799579,L,2011-10-14,2011-12-02,133,Online,8,5679,1449735.12,905346.18,544388.94,2011-10-14,2011-12-02
1142,604314839,M,2011-10-15,2011-11-04,87,Offline,11,9045,5890194.45,4748263.2,1141931.25,2011-10-15,2011-11-04
1143,520915305,H,2011-10-16,2011-11-07,153,Offline,11,9270,6036716.7,4866379.2,1170337.5,2011-10-16,2011-11-07
1144,757653939,M,2011-10-17,2011-11-04,80,Online,2,5492,260595.4,174590.68,86004.72,2011-10-17,2011-11-04
1145,312593495,H,2011-10-18,2011-11-03,124,Online,8,2217,565955.76,353434.14,212521.62,2011-10-18,2011-11-03
1146,146384513,M,2011-10-18,2011-12-04,14,Offline,5,7285,1111545.3,709850.4,401694.9,2011-10-18,2011-12-04
1147,877892863,C,2011-10-19,2011-10-21,52,Online,1,6862,64022.46,47485.04,16537.42,2011-10-19,2011-10-21
1148,466286647,C,2011-10-19,2011-11-28,133,Offline,3,3436,280824.28,194718.12,86106.16,2011-10-19,2011-11-28
1149,653197991,C,2011-10-20,2011-10-22,36,Online,5,4656,710412.48,453680.64,256731.84,2011-10-20,2011-10-22
1150,387098395,M,2011-10-20,2011-11-05,49,Offline,1,9872,92105.76,68314.24,23791.52,2011-10-20,2011-11-05
1151,567751824,C,2011-10-21,2011-11-21,66,Online,10,9236,4037979.2,2432115.88,1605863.32,2011-10-21,2011-11-21
1152,174683320,H,2011-10-22,2011-11-03,102,Online,9,1531,645913.59,558340.39,87573.2,2011-10-22,2011-11-03
1153,673546302,M,2011-10-22,2011-11-11,16,Online,4,6173,674585.44,221240.32,453345.12,2011-10-22,2011-11-11
1154,817006289,H,2011-10-22,2011-11-14,160,Online,1,9172,85574.76,63470.24,22104.52,2011-10-22,2011-11-14
1155,280477797,L,2011-10-23,2011-10-24,24,Offline,7,8468,1741867.6,991687.48,750180.12,2011-10-23,2011-10-24
1156,893557822,H,2011-10-23,2011-12-09,7,Offline,7,2471,508284.7,289378.81,218905.89,2011-10-23,2011-12-09
1157,587982118,C,2011-10-24,2011-11-17,107,Online,4,5830,637102.4,208947.2,428155.2,2011-10-24,2011-11-17
1158,469435775,H,2011-10-24,2011-12-02,120,Online,2,5333,253050.85,169536.07,83514.78,2011-10-24,2011-12-02
1159,575230252,L,2011-10-25,2011-11-22,99,Online,9,2269,957268.41,827481.61,129786.8,2011-10-25,2011-11-22
1160,408785235,C,2011-10-26,2011-11-03,110,Offline,3,7490,612157.7,424458.3,187699.4,2011-10-26,2011-11-03
1161,895014369,L,2011-10-26,2011-12-11,6,Online,2,3496,165885.2,111137.84,54747.36,2011-10-26,2011-12-11
1162,190230262,L,2011-10-27,2011-11-27,12,Online,8,2217,565955.76,353434.14,212521.62,2011-10-27,2011-11-27
1163,468727672,L,2011-10-27,2011-12-04,1,Offline,12,5789,3868615.03,2909204.06,959410.97,2011-10-27,2011-12-04
1164,755647647,H,2011-10-27,2011-12-09,47,Offline,12,1786,1193530.22,897536.44,295993.78,2011-10-27,2011-12-09
1165,450189960,M,2011-10-27,2011-12-11,57,Online,12,68,45442.36,34172.72,11269.64,2011-10-27,2011-12-11
1166,990221631,H,2011-10-28,2011-12-06,129,Offline,10,7440,3252768,1959175.2,1293592.8,2011-10-28,2011-12-06
1167,160751283,C,2011-10-29,2011-11-13,139,Offline,3,8732,713666.36,494842.44,218823.92,2011-10-29,2011-11-13
1168,135719621,H,2011-10-29,2011-11-22,62,Online,9,1307,551410.23,476649.83,74760.4,2011-10-29,2011-11-22
1169,746989047,H,2011-10-29,2011-12-13,56,Offline,12,9514,6357920.78,4781165.56,1576755.22,2011-10-29,2011-12-13
1170,189640176,L,2011-10-30,2011-11-04,41,Offline,7,7597,1562702.9,889684.67,673018.23,2011-10-30,2011-11-04
1171,813189399,M,2011-10-30,2011-11-22,95,Online,8,9669,2468302.32,1541431.98,926870.34,2011-10-30,2011-11-22
1172,937875640,C,2011-10-30,2011-11-30,137,Online,4,7098,775669.44,254392.32,521277.12,2011-10-30,2011-11-30
1173,960270583,C,2011-11-01,2011-11-24,152,Offline,6,4260,656295.6,387361.8,268933.8,2011-11-01,2011-11-24
1174,174487626,H,2011-11-02,2011-11-12,40,Offline,7,3621,744839.7,424055.31,320784.39,2011-11-02,2011-11-12
1175,332274043,H,2011-11-03,2011-12-05,82,Offline,8,6128,1564355.84,976925.76,587430.08,2011-11-03,2011-12-05
1176,671067941,L,2011-11-03,2011-12-18,64,Offline,2,2771,131483.95,88090.09,43393.86,2011-11-03,2011-12-18
1177,510762822,L,2011-11-04,2011-12-22,185,Offline,2,4924,233643.8,156533.96,77109.84,2011-11-04,2011-12-22
1178,820195758,L,2011-11-05,2011-11-24,185,Offline,5,3006,458655.48,292904.64,165750.84,2011-11-05,2011-11-24
1179,431574571,C,2011-11-05,2011-11-29,129,Offline,3,1361,111234.53,77127.87,34106.66,2011-11-05,2011-11-29
1180,724398410,H,2011-11-06,2011-11-07,22,Online,12,4442,2968455.34,2232282.68,736172.66,2011-11-06,2011-11-07
1181,570587241,L,2011-11-06,2011-11-08,36,Offline,12,8299,5545972.73,4170579.46,1375393.27,2011-11-06,2011-11-08
1182,446019017,C,2011-11-06,2011-11-25,155,Online,6,5794,892623.64,526848.42,365775.22,2011-11-06,2011-11-25
1183,495138204,L,2011-11-09,2011-11-11,179,Offline,9,1252,528206.28,456591.88,71614.4,2011-11-09,2011-11-11
1184,403788173,C,2011-11-09,2011-11-16,27,Offline,12,8748,5846025.96,4396219.92,1449806.04,2011-11-09,2011-11-16
1185,374663245,C,2011-11-09,2011-11-26,33,Online,11,35,22792.35,18373.6,4418.75,2011-11-09,2011-11-26
1186,447357547,C,2011-11-09,2011-12-22,53,Online,4,1894,206976.32,67880.96,139095.36,2011-11-09,2011-12-22
1187,821534287,L,2011-11-09,2011-12-23,86,Offline,1,9107,84968.31,63020.44,21947.87,2011-11-09,2011-12-23
1188,730184257,H,2011-11-09,2011-12-28,29,Offline,9,6603,2785739.67,2408048.07,377691.6,2011-11-09,2011-12-28
1189,382495725,L,2011-11-11,2011-12-21,31,Offline,4,7840,856755.2,280985.6,575769.6,2011-11-11,2011-12-21
1190,103762280,M,2011-11-12,2011-12-14,160,Online,6,4419,680791.14,401819.67,278971.47,2011-11-12,2011-12-14
1191,473845756,H,2011-11-12,2011-12-16,153,Offline,3,344,28115.12,19494.48,8620.64,2011-11-12,2011-12-16
1192,808192336,L,2011-11-13,2011-12-05,179,Online,10,927,405284.4,244106.91,161177.49,2011-11-13,2011-12-05
1193,278275811,H,2011-11-13,2011-12-07,86,Online,11,6851,4461439.71,3596500.96,864938.75,2011-11-13,2011-12-07
1194,340500915,C,2011-11-13,2011-12-11,109,Online,5,642,97956.36,62556.48,35399.88,2011-11-13,2011-12-11
1195,802052438,L,2011-11-13,2012-01-02,152,Offline,1,3995,37273.35,27645.4,9627.95,2011-11-13,2012-01-02
1196,386116921,M,2011-11-14,2011-12-22,1,Offline,3,9432,770877.36,534511.44,236365.92,2011-11-14,2011-12-22
1197,710230338,L,2011-11-15,2011-11-19,59,Offline,8,1795,458227.6,286158.9,172068.7,2011-11-15,2011-11-19
1198,236281001,M,2011-11-15,2011-11-27,135,Offline,11,9654,6286781.34,5067963.84,1218817.5,2011-11-15,2011-11-27
1199,383834254,M,2011-11-15,2011-11-28,77,Offline,10,3940,1722568,1037520.2,685047.8,2011-11-15,2011-11-28
1200,431378877,C,2011-11-16,2011-12-08,69,Online,10,3451,1508777.2,908751.83,600025.37,2011-11-16,2011-12-08
1201,514188325,M,2011-11-18,2012-01-02,81,Online,6,8607,1325994.42,782634.51,543359.91,2011-11-18,2012-01-02
1202,403828513,H,2011-11-19,2011-11-25,6,Online,8,686,175122.08,109362.12,65759.96,2011-11-19,2011-11-25
1203,526350104,M,2011-11-19,2011-12-04,140,Offline,4,7547,824736.16,270484.48,554251.68,2011-11-19,2011-12-04
1204,663080108,H,2011-11-21,2011-12-10,28,Online,9,8994,3794478.66,3280021.86,514456.8,2011-11-21,2011-12-10
1205,120765769,L,2011-11-21,2012-01-10,131,Offline,3,6130,501004.9,347387.1,153617.8,2011-11-21,2012-01-10
1206,571494042,M,2011-11-22,2011-12-16,117,Offline,2,6642,315162.9,211149.18,104013.72,2011-11-22,2011-12-16
1207,184801471,L,2011-11-22,2011-12-20,52,Offline,2,5717,271271.65,181743.43,89528.22,2011-11-22,2011-12-20
1208,284692084,M,2011-11-22,2012-01-07,77,Offline,6,5569,857960.14,506389.17,351570.97,2011-11-22,2012-01-07
1209,616755998,H,2011-11-24,2011-12-03,71,Online,9,660,278447.4,240695.4,37752,2011-11-24,2011-12-03
1210,587749087,L,2011-11-24,2012-01-07,95,Offline,3,6871,561566.83,389379.57,172187.26,2011-11-24,2012-01-07
1211,699801480,L,2011-11-25,2011-12-26,10,Offline,11,5664,3688453.44,2973373.44,715080,2011-11-25,2011-12-26
1212,537567746,M,2011-11-25,2011-12-30,135,Online,10,7097,3102808.4,1868853.01,1233955.39,2011-11-25,2011-12-30
1213,198537814,C,2011-11-26,2011-12-19,134,Online,9,606,255665.34,221002.14,34663.2,2011-11-26,2011-12-19
1214,984202754,H,2011-11-27,2011-12-08,110,Online,6,6321,973813.26,574768.53,399044.73,2011-11-27,2011-12-08
1215,905132520,H,2011-11-27,2011-12-09,64,Online,6,7681,1183334.86,698433.33,484901.53,2011-11-27,2011-12-09
1216,264856183,L,2011-11-27,2011-12-23,43,Online,1,5685,53041.05,39340.2,13700.85,2011-11-27,2011-12-23
1217,146545875,M,2011-11-27,2012-01-07,91,Offline,10,5036,2201739.2,1326129.88,875609.32,2011-11-27,2012-01-07
1218,809571206,L,2011-11-27,2012-01-11,20,Online,2,8965,425389.25,284997.35,140391.9,2011-11-27,2012-01-11
1219,229355323,L,2011-11-28,2011-12-10,4,Offline,6,192,29579.52,17458.56,12120.96,2011-11-28,2011-12-10
1220,944490611,H,2011-11-28,2011-12-22,67,Online,4,4615,504327.2,165401.6,338925.6,2011-11-28,2011-12-22
1221,967239606,H,2011-11-28,2012-01-09,6,Online,11,6548,4264123.08,3437438.08,826685,2011-11-28,2012-01-09
1222,690552794,L,2011-11-29,2011-12-07,65,Offline,3,8772,716935.56,497109.24,219826.32,2011-11-29,2011-12-07
1223,436969029,C,2011-11-29,2011-12-17,160,Offline,9,7701,3248974.89,2808477.69,440497.2,2011-11-29,2011-12-17
1224,507616698,H,2011-11-29,2011-12-18,105,Offline,1,3916,36536.28,27098.72,9437.56,2011-11-29,2011-12-18
1225,445273578,H,2011-11-29,2012-01-09,118,Offline,11,5201,3386943.21,2730316.96,656626.25,2011-11-29,2012-01-09
1226,844245946,M,2011-11-30,2012-01-01,156,Online,1,9991,93216.03,69137.72,24078.31,2011-11-30,2012-01-01
1227,411701333,C,2011-12-01,2011-12-27,132,Online,4,428,46771.84,15339.52,31432.32,2011-12-01,2011-12-27
1228,638088786,L,2011-12-02,2011-12-28,25,Offline,4,3506,383135.68,125655.04,257480.64,2011-12-02,2011-12-28
1229,914303529,L,2011-12-03,2011-12-11,63,Offline,7,1587,326445.9,185853.57,140592.33,2011-12-03,2011-12-11
1230,326137149,M,2011-12-03,2012-01-02,102,Online,4,85,9288.8,3046.4,6242.4,2011-12-03,2012-01-02
1231,621243655,M,2011-12-03,2012-01-03,35,Offline,1,8658,80779.14,59913.36,20865.78,2011-12-03,2012-01-03
1232,839326560,C,2011-12-04,2011-12-12,168,Offline,6,4236,652598.16,385179.48,267418.68,2011-12-04,2011-12-12
1233,275955808,H,2011-12-04,2011-12-25,56,Online,6,311,47912.66,28279.23,19633.43,2011-12-04,2011-12-25
1234,465031802,M,2011-12-04,2012-01-06,86,Offline,9,2099,885547.11,765484.31,120062.8,2011-12-04,2012-01-06
1235,525328290,H,2011-12-04,2012-01-11,9,Online,4,5170,564977.6,185292.8,379684.8,2011-12-04,2012-01-11
1236,556263816,M,2011-12-05,2011-12-07,160,Online,2,9679,459268.55,307695.41,151573.14,2011-12-05,2011-12-07
1237,693583905,M,2011-12-05,2012-01-06,84,Offline,9,5745,2423758.05,2095144.05,328614,2011-12-05,2012-01-06
1238,242265546,L,2011-12-06,2012-01-07,79,Offline,1,614,5728.62,4248.88,1479.74,2011-12-06,2012-01-07
1239,974009931,H,2011-12-06,2012-01-13,120,Offline,9,38,16031.82,13858.22,2173.6,2011-12-06,2012-01-13
1240,377184951,H,2011-12-07,2011-12-19,157,Offline,7,6264,1288504.8,733577.04,554927.76,2011-12-07,2011-12-19
1241,595385873,M,2011-12-07,2011-12-21,79,Offline,3,6765,552903.45,383372.55,169530.9,2011-12-07,2011-12-21
1242,127694451,L,2011-12-07,2011-12-27,164,Offline,6,6481,998462.86,589317.33,409145.53,2011-12-07,2011-12-27
1243,244194161,L,2011-12-07,2012-01-07,72,Offline,9,1334,562801.26,486496.46,76304.8,2011-12-07,2012-01-07
1244,905054843,L,2011-12-07,2012-01-12,99,Online,1,4695,43804.35,32489.4,11314.95,2011-12-07,2012-01-12
1245,520526921,H,2011-12-07,2012-01-15,95,Offline,1,4338,40473.54,30018.96,10454.58,2011-12-07,2012-01-15
1246,769899404,H,2011-12-08,2011-12-13,176,Offline,12,9197,6146079.19,4621860.38,1524218.81,2011-12-08,2011-12-13
1247,940201652,C,2011-12-08,2012-01-01,115,Offline,7,5417,1114276.9,634384.87,479892.03,2011-12-08,2012-01-01
1248,701298367,M,2011-12-08,2012-01-06,24,Offline,3,8626,705002.98,488835.42,216167.56,2011-12-08,2012-01-06
1249,761594855,C,2011-12-08,2012-01-11,105,Offline,4,1697,185448.16,60820.48,124627.68,2011-12-08,2012-01-11
1250,349870622,M,2011-12-08,2012-01-23,89,Online,4,3347,365760.16,119956.48,245803.68,2011-12-08,2012-01-23
1251,264778506,H,2011-12-08,2012-01-27,83,Offline,10,2699,1180002.8,710727.67,469275.13,2011-12-08,2012-01-27
1252,247815358,M,2011-12-09,2012-01-08,9,Offline,6,2926,450779.56,266061.18,184718.38,2011-12-09,2012-01-08
1253,528477418,M,2011-12-09,2012-01-14,59,Online,8,7067,1804063.76,1126621.14,677442.62,2011-12-09,2012-01-14
1254,281151568,H,2011-12-09,2012-01-22,133,Offline,1,7852,73259.16,54335.84,18923.32,2011-12-09,2012-01-22
1255,572164809,C,2011-12-09,2012-01-25,59,Offline,9,5137,2167248.93,1873412.53,293836.4,2011-12-09,2012-01-25
1256,337354791,L,2011-12-09,2012-01-28,108,Offline,10,9634,4211984.8,2536921.22,1675063.58,2011-12-09,2012-01-28
1257,208221232,H,2011-12-10,2011-12-28,116,Offline,7,6145,1264026.5,719640.95,544385.55,2011-12-10,2011-12-28
1258,245650708,H,2011-12-10,2012-01-09,49,Offline,6,2358,363273.48,214412.94,148860.54,2011-12-10,2012-01-09
1259,253719222,C,2011-12-11,2011-12-13,41,Online,11,11,7163.31,5774.56,1388.75,2011-12-11,2011-12-13
1260,101836669,M,2011-12-12,2011-12-14,135,Online,12,4588,3066022.76,2305653.52,760369.24,2011-12-12,2011-12-14
1261,299335229,M,2011-12-12,2011-12-24,26,Offline,10,8801,3847797.2,2317567.33,1530229.87,2011-12-12,2011-12-24
1262,589876401,L,2011-12-14,2011-12-29,57,Online,2,6390,303205.5,203138.1,100067.4,2011-12-14,2011-12-29
1263,847317397,M,2011-12-15,2011-12-18,139,Offline,9,8902,3755664.78,3246470.38,509194.4,2011-12-15,2011-12-18
1264,342314517,H,2011-12-15,2012-01-06,80,Offline,11,7327,4771415.67,3846381.92,925033.75,2011-12-15,2012-01-06
1265,259151017,H,2011-12-15,2012-01-09,29,Online,7,7400,1522180,866614,655566,2011-12-15,2012-01-09
1266,374824607,C,2011-12-18,2011-12-28,122,Online,4,7785,850744.8,279014.4,571730.4,2011-12-18,2011-12-28
1267,991761863,M,2011-12-20,2011-12-24,108,Offline,1,3229,30126.57,22344.68,7781.89,2011-12-20,2011-12-24
1268,443071591,L,2011-12-20,2012-01-01,61,Offline,4,3585,391768.8,128486.4,263282.4,2011-12-20,2012-01-01
1269,424297845,M,2011-12-20,2012-01-08,30,Online,2,8016,380359.2,254828.64,125530.56,2011-12-20,2012-01-08
1270,574015748,M,2011-12-20,2012-01-08,87,Online,12,2871,1918603.17,1442792.34,475810.83,2011-12-20,2012-01-08
1271,634312236,H,2011-12-20,2012-01-13,49,Offline,2,5941,281900.45,188864.39,93036.06,2011-12-20,2012-01-13
1272,380610454,C,2011-12-21,2011-12-29,30,Offline,9,9946,4196117.94,3627206.74,568911.2,2011-12-21,2011-12-29
1273,719404351,H,2011-12-21,2012-01-10,118,Online,11,6589,4290822.69,3458961.44,831861.25,2011-12-21,2012-01-10
1274,201531589,M,2011-12-22,2012-01-09,161,Online,4,6530,713598.4,234035.2,479563.2,2011-12-22,2012-01-09
1275,866603553,M,2011-12-22,2012-02-07,103,Offline,7,6104,1255592.8,714839.44,540753.36,2011-12-22,2012-02-07
1276,168195378,L,2011-12-23,2011-12-27,110,Offline,4,1605,175394.4,57523.2,117871.2,2011-12-23,2011-12-27
1277,450550019,M,2011-12-24,2012-01-02,153,Offline,8,6618,1689443.04,1055041.56,634401.48,2011-12-24,2012-01-02
1278,807999646,L,2011-12-24,2012-02-03,35,Offline,6,3906,601758.36,355172.58,246585.78,2011-12-24,2012-02-03
1279,219597232,H,2011-12-25,2012-01-05,121,Offline,1,2556,23847.48,17687.52,6159.96,2011-12-25,2012-01-05
1280,371361768,C,2011-12-25,2012-01-30,131,Offline,12,3054,2040896.58,1534757.16,506139.42,2011-12-25,2012-01-30
1281,394110763,C,2011-12-26,2011-12-29,180,Offline,6,4988,768451.28,453558.84,314892.44,2011-12-26,2011-12-29
1282,239945542,L,2011-12-27,2012-01-25,51,Offline,10,4073,1780715.6,1072543.09,708172.51,2011-12-27,2012-01-25
1283,507973754,H,2011-12-28,2012-01-12,6,Online,8,9577,2444816.56,1526765.34,918051.22,2011-12-28,2012-01-12
1284,499551188,M,2011-12-28,2012-01-14,2,Online,4,7153,781679.84,256363.52,525316.32,2011-12-28,2012-01-14
1285,992156255,M,2011-12-28,2012-01-25,124,Offline,12,9939,6641935.53,4994745.06,1647190.47,2011-12-28,2012-01-25
1286,969289243,C,2011-12-28,2012-02-02,32,Online,12,3082,2059608.14,1548828.28,510779.86,2011-12-28,2012-02-02
1287,894548308,M,2011-12-28,2012-02-02,116,Offline,12,5578,3727610.06,2803168.12,924441.94,2011-12-28,2012-02-02
1288,449487864,C,2011-12-29,2012-02-01,59,Offline,12,2303,1539025.81,1157349.62,381676.19,2011-12-29,2012-02-01
1289,846413600,L,2011-12-30,2011-12-31,138,Online,5,1448,220935.84,141093.12,79842.72,2011-12-30,2011-12-31
1290,954254710,C,2011-12-31,2012-01-15,7,Online,8,4029,1028523.12,642303.18,386219.94,2011-12-31,2012-01-15
1291,586099851,H,2012-01-01,2012-01-14,76,Online,7,8825,1815302.5,1033495.75,781806.75,2012-01-01,2012-01-14
1292,772893178,L,2012-01-02,2012-01-02,137,Offline,2,5122,243038.9,162828.38,80210.52,2012-01-02,2012-01-02
1293,810322654,L,2012-01-02,2012-01-15,117,Offline,7,1335,274609.5,156341.85,118267.65,2012-01-02,2012-01-15
1294,957875907,L,2012-01-02,2012-01-16,98,Offline,5,5622,857804.76,547807.68,309997.08,2012-01-02,2012-01-16
1295,542294442,H,2012-01-02,2012-01-30,39,Online,1,5831,54403.23,40350.52,14052.71,2012-01-02,2012-01-30
1296,527259910,H,2012-01-04,2012-01-11,4,Online,3,6779,554047.67,384165.93,169881.74,2012-01-04,2012-01-11
1297,458658874,M,2012-01-04,2012-02-03,3,Offline,9,6208,2619093.12,2263995.52,355097.6,2012-01-04,2012-02-03
1298,300754439,C,2012-01-04,2012-02-06,81,Online,1,8777,81889.41,60736.84,21152.57,2012-01-04,2012-02-06
1299,739320933,L,2012-01-04,2012-02-10,121,Online,1,348,3246.84,2408.16,838.68,2012-01-04,2012-02-10
1300,996879947,C,2012-01-05,2012-01-05,40,Offline,10,7784,3403164.8,2049760.72,1353404.08,2012-01-05,2012-01-05
1301,801546037,H,2012-01-05,2012-02-15,123,Online,12,4139,2765969.53,2080013.06,685956.47,2012-01-05,2012-02-15
1302,185947310,L,2012-01-06,2012-01-27,137,Online,3,4796,391977.08,271789.32,120187.76,2012-01-06,2012-01-27
1303,325314033,H,2012-01-06,2012-01-30,43,Online,4,6506,710975.68,233175.04,477800.64,2012-01-06,2012-01-30
1304,420875346,L,2012-01-06,2012-02-18,90,Offline,10,5223,2283495.6,1375372.59,908123.01,2012-01-06,2012-02-18
